time,V_actual,alpha_actual,q_actual,beta_actual,p_actual,r_actual,V_cmd,alpha_cmd,q_cmd,beta_cmd,p_cmd,r_cmd,throttle_cmd,elevator_cmd,aileron_cmd,rudder_cmd,throttle_actual,elevator_actual,aileron_actual,rudder_actual
0.5040,400.7052,0.017767,0.001659,0.000001,-0.000000,0.000001,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.5742,0.0417,0.0000,-0.0000,0.5742,-0.0429,0.0000,-0.0000
0.5080,400.7069,0.017862,0.001619,0.000001,-0.000000,0.000001,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.5742,0.0417,0.0000,-0.0000,0.5742,-0.0434,0.0000,-0.0000
0.5120,400.7085,0.017956,0.001584,0.000001,-0.000000,0.000001,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.5742,0.0417,0.0000,-0.0000,0.5742,-0.0434,0.0000,-0.0000
0.5160,400.7101,0.018050,0.001549,0.000001,-0.000000,0.000001,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.5433,0.0413,0.0000,-0.0000,0.5742,-0.0434,0.0000,-0.0000
0.5200,400.7117,0.018144,0.001512,0.000001,-0.000000,0.000001,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.5433,0.0413,0.0000,-0.0000,0.5433,-0.0438,0.0000,-0.0000
0.5240,400.7129,0.018237,0.001480,0.000001,-0.000000,0.000001,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.5433,0.0413,0.0000,-0.0000,0.5433,-0.0438,0.0000,-0.0000
0.5280,400.7139,0.018330,0.001445,0.000001,-0.000000,0.000001,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.5433,0.0408,0.0000,-0.0000,0.5433,-0.0438,0.0000,-0.0000
0.5320,400.7147,0.018423,0.001409,0.000001,-0.000000,0.000001,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.5433,0.0408,0.0000,-0.0000,0.5433,-0.0442,0.0000,-0.0000
0.5360,400.7152,0.018515,0.001377,0.000001,-0.000000,0.000001,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.5433,0.0408,0.0000,-0.0000,0.5433,-0.0442,0.0000,-0.0000
0.5400,400.7156,0.018607,0.001342,0.000001,-0.000000,0.000001,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.5433,0.0404,0.0000,-0.0000,0.5433,-0.0442,0.0000,-0.0000
0.5440,400.7157,0.018698,0.001306,0.000001,-0.000000,0.000001,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.5433,0.0404,0.0000,-0.0000,0.5433,-0.0446,0.0000,-0.0000
0.5480,400.7155,0.018789,0.001274,0.000001,-0.000000,0.000001,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.5433,0.0404,0.0000,-0.0000,0.5433,-0.0446,0.0000,-0.0000
0.5520,400.7154,0.018880,0.001241,0.000001,-0.000000,0.000001,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.5433,0.0400,0.0000,-0.0000,0.5433,-0.0446,0.0000,-0.0000
0.5560,400.7153,0.018970,0.001207,0.000001,-0.000000,0.000001,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.5433,0.0400,0.0000,-0.0000,0.5433,-0.0450,0.0000,-0.0000
0.5600,400.7152,0.019060,0.001177,0.000001,-0.000000,0.000001,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.5433,0.0400,0.0000,-0.0000,0.5433,-0.0450,0.0000,-0.0000
0.5640,400.7151,0.019150,0.001147,0.000001,-0.000000,0.000001,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.5433,0.0396,0.0000,-0.0000,0.5433,-0.0450,0.0000,-0.0000
0.5680,400.7150,0.019239,0.001115,0.000001,-0.000000,0.000001,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.5433,0.0396,0.0000,-0.0000,0.5433,-0.0454,0.0000,-0.0000
0.5720,400.7148,0.019328,0.001088,0.000001,-0.000000,0.000001,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.5433,0.0396,0.0000,-0.0000,0.5433,-0.0454,0.0000,-0.0000
0.5760,400.7147,0.019416,0.001060,0.000001,-0.000000,0.000001,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.5433,0.0392,0.0000,-0.0000,0.5433,-0.0454,0.0000,-0.0000
0.5800,400.7145,0.019505,0.001032,0.000001,-0.000000,0.000001,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.5433,0.0392,0.0000,-0.0000,0.5433,-0.0458,0.0000,-0.0000
0.5840,400.7144,0.019593,0.001007,0.000001,-0.000000,0.000001,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.5433,0.0392,0.0000,-0.0000,0.5433,-0.0458,0.0000,-0.0000
0.5880,400.7142,0.019680,0.000982,0.000001,-0.000000,0.000001,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.5433,0.0388,0.0000,-0.0000,0.5433,-0.0458,0.0000,-0.0000
0.5920,400.7140,0.019768,0.000956,0.000001,-0.000000,0.000001,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.5433,0.0388,0.0000,-0.0000,0.5433,-0.0462,0.0000,-0.0000
0.5960,400.7138,0.019855,0.000934,0.000001,-0.000000,0.000001,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.5433,0.0388,0.0000,-0.0000,0.5433,-0.0462,0.0000,-0.0000
0.6000,400.7136,0.019941,0.000911,0.000001,-0.000000,0.000001,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.5433,0.0384,0.0000,-0.0000,0.5433,-0.0462,0.0000,-0.0000
0.6040,400.7134,0.020027,0.000887,0.000001,-0.000000,0.000001,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.5433,0.0384,0.0000,-0.0000,0.5433,-0.0466,0.0000,-0.0000
0.6080,400.7132,0.020114,0.000867,0.000001,-0.000000,0.000001,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.5433,0.0384,0.0000,-0.0000,0.5433,-0.0466,0.0000,-0.0000
0.6120,400.7130,0.020199,0.000846,0.000001,-0.000000,0.000001,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.5433,0.0381,0.0000,-0.0000,0.5433,-0.0466,0.0000,-0.0000
0.6160,400.7127,0.020285,0.000824,0.000001,-0.000000,0.000001,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.5433,0.0381,0.0000,-0.0000,0.5433,-0.0470,0.0000,-0.0000
0.6200,400.7125,0.020370,0.000807,0.000001,-0.000000,0.000001,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.5148,0.0381,0.0000,-0.0000,0.5433,-0.0470,0.0000,-0.0000
0.6240,400.7122,0.020455,0.000788,0.000001,-0.000000,0.000001,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.5148,0.0377,0.0000,-0.0000,0.5148,-0.0470,0.0000,-0.0000
0.6280,400.7117,0.020539,0.000767,0.000001,-0.000000,0.000001,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.5148,0.0377,0.0000,-0.0000,0.5148,-0.0473,0.0000,-0.0000
0.6320,400.7109,0.020624,0.000750,0.000001,-0.000000,0.000001,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.5148,0.0377,0.0000,-0.0000,0.5148,-0.0473,0.0000,-0.0000
0.6360,400.7098,0.020708,0.000730,0.000001,-0.000000,0.000001,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.5148,0.0374,0.0000,-0.0000,0.5148,-0.0473,0.0000,-0.0000
0.6400,400.7086,0.020791,0.000709,0.000001,-0.000000,0.000001,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.5148,0.0374,0.0000,-0.0000,0.5148,-0.0477,0.0000,-0.0000
0.6440,400.7072,0.020875,0.000690,0.000001,-0.000000,0.000001,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.5148,0.0374,0.0000,-0.0000,0.5148,-0.0477,0.0000,-0.0000
0.6480,400.7055,0.020958,0.000670,0.000001,-0.000000,0.000001,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.5148,0.0370,0.0000,-0.0000,0.5148,-0.0477,0.0000,-0.0000
0.6520,400.7037,0.021041,0.000648,0.000001,-0.000000,0.000001,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.5148,0.0370,0.0000,-0.0000,0.5148,-0.0480,0.0000,-0.0000
0.6560,400.7020,0.021123,0.000631,0.000001,-0.000000,0.000001,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.5148,0.0370,0.0000,-0.0000,0.5148,-0.0480,0.0000,-0.0000
0.6600,400.7003,0.021206,0.000611,0.000001,-0.000000,0.000001,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.5148,0.0366,0.0000,-0.0000,0.5148,-0.0480,0.0000,-0.0000
0.6640,400.6986,0.021288,0.000591,0.000001,-0.000000,0.000001,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.5148,0.0366,0.0000,-0.0000,0.5148,-0.0484,0.0000,-0.0000
0.6680,400.6968,0.021369,0.000575,0.000001,-0.000000,0.000001,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.5148,0.0366,0.0000,-0.0000,0.5148,-0.0484,0.0000,-0.0000
0.6720,400.6950,0.021451,0.000558,0.000001,-0.000000,0.000001,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.5148,0.0363,0.0000,-0.0000,0.5148,-0.0484,0.0000,-0.0000
0.6760,400.6933,0.021532,0.000540,0.000001,-0.000000,0.000001,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.5148,0.0363,0.0000,-0.0000,0.5148,-0.0488,0.0000,-0.0000
0.6800,400.6915,0.021613,0.000526,0.000001,-0.000000,0.000002,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.5148,0.0363,0.0000,-0.0000,0.5148,-0.0488,0.0000,-0.0000
0.6840,400.6897,0.021694,0.000510,0.000001,-0.000000,0.000002,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.5148,0.0359,0.0000,-0.0000,0.5148,-0.0488,0.0000,-0.0000
0.6880,400.6879,0.021774,0.000493,0.000001,-0.000000,0.000002,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.5148,0.0359,0.0000,-0.0000,0.5148,-0.0491,0.0000,-0.0000
0.6920,400.6861,0.021854,0.000481,0.000001,-0.000000,0.000002,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.5148,0.0359,0.0000,-0.0000,0.5148,-0.0491,0.0000,-0.0000
0.6960,400.6843,0.021934,0.000467,0.000001,-0.000000,0.000002,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.5148,0.0356,0.0000,-0.0000,0.5148,-0.0491,0.0000,-0.0000
0.7000,400.6825,0.022013,0.000452,0.000001,-0.000000,0.000002,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.5148,0.0356,0.0000,-0.0000,0.5148,-0.0494,0.0000,-0.0000
0.7040,400.6807,0.022093,0.000441,0.000001,-0.000000,0.000002,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.5148,0.0356,0.0000,-0.0000,0.5148,-0.0494,0.0000,-0.0000
0.7080,400.6789,0.022172,0.000428,0.000001,-0.000000,0.000002,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.5148,0.0353,0.0000,-0.0000,0.5148,-0.0494,0.0000,-0.0000
0.7120,400.6770,0.022251,0.000415,0.000001,-0.000000,0.000002,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.5148,0.0353,0.0000,-0.0000,0.5148,-0.0498,0.0000,-0.0000
0.7160,400.6752,0.022329,0.000405,0.000001,-0.000000,0.000002,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.5148,0.0353,0.0000,-0.0000,0.5148,-0.0498,0.0000,-0.0000
0.7200,400.6733,0.022408,0.000394,0.000001,-0.000000,0.000002,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.5148,0.0349,0.0000,-0.0000,0.5148,-0.0498,0.0000,-0.0000
0.7240,400.6715,0.022486,0.000382,0.000001,-0.000000,0.000002,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.4908,0.0349,0.0000,-0.0000,0.5148,-0.0501,0.0000,-0.0000
0.7280,400.6696,0.022564,0.000373,0.000001,-0.000000,0.000002,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.4908,0.0349,0.0000,-0.0000,0.4908,-0.0501,0.0000,-0.0000
0.7320,400.6674,0.022641,0.000363,0.000001,-0.000000,0.000002,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.4908,0.0346,0.0000,-0.0000,0.4908,-0.0501,0.0000,-0.0000
0.7360,400.6651,0.022719,0.000350,0.000001,-0.000000,0.000002,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.4908,0.0346,0.0000,-0.0000,0.4908,-0.0504,0.0000,-0.0000
0.7400,400.6625,0.022796,0.000341,0.000001,-0.000000,0.000002,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.4908,0.0346,0.0000,-0.0000,0.4908,-0.0504,0.0000,-0.0000
0.7440,400.6597,0.022873,0.000329,0.000001,-0.000000,0.000002,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.4908,0.0343,0.0000,-0.0000,0.4908,-0.0504,0.0000,-0.0000
0.7480,400.6568,0.022950,0.000315,0.000001,-0.000001,0.000002,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.4908,0.0343,0.0000,-0.0000,0.4908,-0.0507,0.0000,-0.0000
0.7520,400.6537,0.023026,0.000305,0.000001,-0.000001,0.000002,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.4908,0.0343,0.0000,-0.0000,0.4908,-0.0507,0.0000,-0.0000
0.7560,400.6506,0.023102,0.000293,0.000001,-0.000001,0.000002,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.4908,0.0340,0.0000,-0.0000,0.4908,-0.0507,0.0000,-0.0000
0.7600,400.6476,0.023178,0.000280,0.000001,-0.000001,0.000002,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.4908,0.0340,0.0000,-0.0000,0.4908,-0.0511,0.0000,-0.0000
0.7640,400.6445,0.023254,0.000270,0.000001,-0.000001,0.000002,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.4908,0.0340,0.0000,-0.0000,0.4908,-0.0511,0.0000,-0.0000
0.7680,400.6414,0.023330,0.000260,0.000001,-0.000001,0.000002,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.4908,0.0337,0.0000,-0.0000,0.4908,-0.0511,0.0000,-0.0000
0.7720,400.6384,0.023405,0.000248,0.000001,-0.000001,0.000002,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.4908,0.0337,0.0000,-0.0000,0.4908,-0.0514,0.0000,-0.0000
0.7760,400.6353,0.023480,0.000240,0.000001,-0.000001,0.000002,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.4908,0.0337,0.0000,-0.0000,0.4908,-0.0514,0.0000,-0.0000
0.7800,400.6322,0.023555,0.000230,0.000001,-0.000001,0.000002,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.4908,0.0334,0.0000,-0.0000,0.4908,-0.0514,0.0000,-0.0000
0.7840,400.6291,0.023629,0.000220,0.000001,-0.000001,0.000002,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.4908,0.0334,0.0000,-0.0000,0.4908,-0.0517,0.0000,-0.0000
0.7880,400.6260,0.023704,0.000212,0.000001,-0.000001,0.000002,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.4908,0.0334,0.0000,-0.0000,0.4908,-0.0517,0.0000,-0.0000
0.7920,400.6229,0.023778,0.000204,0.000001,-0.000001,0.000002,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.4908,0.0330,0.0000,-0.0000,0.4908,-0.0517,0.0000,-0.0000
0.7960,400.6197,0.023852,0.000195,0.000001,-0.000001,0.000002,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.4908,0.0330,0.0000,-0.0000,0.4908,-0.0520,0.0000,-0.0000
0.8000,400.6166,0.023926,0.000189,0.000001,-0.000001,0.000002,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.4908,0.0330,0.0000,-0.0000,0.4908,-0.0520,0.0000,-0.0000
0.8040,400.6135,0.023999,0.000181,0.000001,-0.000001,0.000002,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.4908,0.0327,0.0000,-0.0000,0.4908,-0.0520,0.0000,-0.0000
0.8080,400.6103,0.024072,0.000173,0.000001,-0.000001,0.000002,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.4908,0.0327,0.0000,-0.0000,0.4908,-0.0523,0.0000,-0.0000
0.8120,400.6072,0.024146,0.000168,0.000001,-0.000001,0.000002,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.4908,0.0327,0.0000,-0.0000,0.4908,-0.0523,0.0000,-0.0000
0.8160,400.6040,0.024218,0.000161,0.000001,-0.000001,0.000002,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.4908,0.0324,0.0000,-0.0000,0.4908,-0.0523,0.0000,-0.0000
0.8200,400.6009,0.024291,0.000154,0.000001,-0.000001,0.000002,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.4908,0.0324,0.0000,-0.0000,0.4908,-0.0526,0.0000,-0.0000
0.8240,400.5977,0.024364,0.000150,0.000001,-0.000001,0.000002,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.4725,0.0324,0.0000,-0.0000,0.4908,-0.0526,0.0000,-0.0000
0.8280,400.5945,0.024436,0.000144,0.000001,-0.000001,0.000002,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.4725,0.0321,0.0000,-0.0000,0.4725,-0.0526,0.0000,-0.0000
0.8320,400.5911,0.024508,0.000137,0.000001,-0.000001,0.000002,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.4725,0.0321,0.0000,-0.0000,0.4725,-0.0529,0.0000,-0.0000
0.8360,400.5874,0.024580,0.000132,0.000001,-0.000001,0.000002,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.4725,0.0321,0.0000,-0.0000,0.4725,-0.0529,0.0000,-0.0000
0.8400,400.5836,0.024651,0.000125,0.000001,-0.000001,0.000002,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.4725,0.0319,0.0000,-0.0000,0.4725,-0.0529,0.0000,-0.0000
0.8440,400.5796,0.024723,0.000117,0.000001,-0.000001,0.000002,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.4725,0.0319,0.0000,-0.0000,0.4725,-0.0532,0.0000,-0.0000
0.8480,400.5755,0.024794,0.000111,0.000001,-0.000001,0.000002,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.4725,0.0319,0.0000,-0.0000,0.4725,-0.0532,0.0000,-0.0000
0.8520,400.5715,0.024865,0.000104,0.000001,-0.000001,0.000002,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.4725,0.0316,0.0000,-0.0000,0.4725,-0.0532,0.0000,-0.0000
0.8560,400.5674,0.024936,0.000096,0.000001,-0.000001,0.000002,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.4725,0.0316,0.0000,-0.0000,0.4725,-0.0535,0.0000,-0.0000
0.8600,400.5634,0.025007,0.000091,0.000001,-0.000001,0.000002,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.4725,0.0316,0.0000,-0.0000,0.4725,-0.0535,0.0000,-0.0000
0.8640,400.5593,0.025077,0.000084,0.000001,-0.000001,0.000003,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.4725,0.0313,0.0000,-0.0000,0.4725,-0.0535,0.0000,-0.0000
0.8680,400.5553,0.025147,0.000077,0.000001,-0.000001,0.000003,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.4725,0.0313,0.0000,-0.0000,0.4725,-0.0538,0.0000,-0.0000
0.8720,400.5512,0.025217,0.000073,0.000001,-0.000001,0.000003,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.4725,0.0313,0.0000,-0.0000,0.4725,-0.0538,0.0000,-0.0000
0.8760,400.5471,0.025287,0.000067,0.000001,-0.000001,0.000003,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.4725,0.0310,0.0000,-0.0000,0.4725,-0.0538,0.0000,-0.0000
0.8800,400.5431,0.025357,0.000061,0.000001,-0.000001,0.000003,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.4725,0.0310,0.0000,-0.0000,0.4725,-0.0541,0.0000,-0.0000
0.8840,400.5390,0.025426,0.000058,0.000001,-0.000001,0.000003,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.4725,0.0310,0.0000,-0.0000,0.4725,-0.0541,0.0000,-0.0000
0.8880,400.5349,0.025496,0.000053,0.000001,-0.000001,0.000003,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.4725,0.0307,0.0000,-0.0000,0.4725,-0.0541,0.0000,-0.0000
0.8920,400.5308,0.025565,0.000047,0.000001,-0.000001,0.000003,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.4725,0.0307,0.0000,-0.0000,0.4725,-0.0543,0.0000,-0.0000
0.8960,400.5267,0.025633,0.000045,0.000001,-0.000001,0.000003,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.4725,0.0307,0.0000,-0.0000,0.4725,-0.0543,0.0000,-0.0000
0.9000,400.5225,0.025702,0.000041,0.000001,-0.000001,0.000003,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.4725,0.0304,0.0000,-0.0000,0.4725,-0.0543,0.0000,-0.0000
0.9040,400.5184,0.025771,0.000036,0.000001,-0.000001,0.000003,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.4725,0.0304,0.0000,-0.0000,0.4725,-0.0546,0.0000,-0.0000
0.9080,400.5143,0.025839,0.000034,0.000001,-0.000001,0.000003,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.4725,0.0304,0.0000,-0.0000,0.4725,-0.0546,0.0000,-0.0000
0.9120,400.5102,0.025907,0.000031,0.000001,-0.000001,0.000003,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.4725,0.0302,0.0000,-0.0000,0.4725,-0.0546,0.0000,-0.0000
0.9160,400.5060,0.025975,0.000026,0.000001,-0.000001,0.000003,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.4725,0.0302,0.0000,-0.0000,0.4725,-0.0549,0.0000,-0.0000
0.9200,400.5019,0.026043,0.000025,0.000001,-0.000001,0.000003,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.4725,0.0302,0.0000,-0.0000,0.4725,-0.0549,0.0000,-0.0000
0.9240,400.4977,0.026110,0.000022,0.000001,-0.000001,0.000003,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.4725,0.0299,0.0000,-0.0000,0.4725,-0.0549,0.0000,-0.0000
0.9280,400.4936,0.026178,0.000019,0.000001,-0.000001,0.000003,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.4612,0.0299,0.0000,-0.0000,0.4725,-0.0552,0.0000,-0.0000
0.9320,400.4894,0.026245,0.000018,0.000001,-0.000001,0.000003,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.4612,0.0299,0.0000,-0.0000,0.4612,-0.0552,0.0000,-0.0000
0.9360,400.4850,0.026312,0.000015,0.000001,-0.000001,0.000003,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.4612,0.0296,0.0000,-0.0000,0.4612,-0.0552,0.0000,-0.0000
0.9400,400.4804,0.026379,0.000011,0.000001,-0.000001,0.000003,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.4612,0.0296,0.0000,-0.0000,0.4612,-0.0554,0.0000,-0.0000
0.9440,400.4756,0.026445,0.000008,0.000001,-0.000001,0.000003,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.4612,0.0296,0.0000,-0.0000,0.4612,-0.0554,0.0000,-0.0000
0.9480,400.4709,0.026512,0.000005,0.000001,-0.000001,0.000003,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.4612,0.0293,0.0000,-0.0000,0.4612,-0.0554,0.0000,-0.0000
0.9520,400.4662,0.026578,0.000000,0.000001,-0.000001,0.000003,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.4612,0.0293,0.0000,-0.0000,0.4612,-0.0557,0.0000,-0.0000
0.9560,400.4615,0.026644,-0.000001,0.000001,-0.000001,0.000003,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.4612,0.0293,0.0000,-0.0000,0.4612,-0.0557,0.0000,-0.0000
0.9600,400.4569,0.026710,-0.000004,0.000001,-0.000001,0.000003,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.4612,0.0291,0.0000,-0.0000,0.4612,-0.0557,0.0000,-0.0000
0.9640,400.4521,0.026776,-0.000008,0.000001,-0.000001,0.000003,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.4612,0.0291,0.0000,-0.0000,0.4612,-0.0560,0.0000,-0.0000
0.9680,400.4474,0.026842,-0.000010,0.000001,-0.000001,0.000003,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.4612,0.0291,0.0000,-0.0000,0.4612,-0.0560,0.0000,-0.0000
0.9720,400.4427,0.026907,-0.000012,0.000001,-0.000001,0.000003,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.4612,0.0288,0.0000,-0.0000,0.4612,-0.0560,0.0000,-0.0000
0.9760,400.4380,0.026973,-0.000015,0.000001,-0.000001,0.000003,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.4612,0.0288,0.0000,-0.0000,0.4612,-0.0562,0.0000,-0.0000
0.9800,400.4333,0.027038,-0.000016,0.000001,-0.000001,0.000003,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.4612,0.0288,0.0000,-0.0000,0.4612,-0.0562,0.0000,-0.0000
0.9840,400.4285,0.027103,-0.000018,0.000001,-0.000001,0.000003,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.4612,0.0286,0.0000,-0.0000,0.4612,-0.0562,0.0000,-0.0000
0.9880,400.4238,0.027167,-0.000021,0.000001,-0.000001,0.000003,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.4612,0.0286,0.0000,-0.0000,0.4612,-0.0565,0.0000,-0.0000
0.9920,400.4190,0.027232,-0.000021,0.000001,-0.000001,0.000003,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.4612,0.0286,0.0000,-0.0000,0.4612,-0.0565,0.0000,-0.0000
0.9960,400.4143,0.027296,-0.000023,0.000001,-0.000001,0.000003,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.4612,0.0283,0.0000,-0.0000,0.4612,-0.0565,0.0000,-0.0000
1.0000,400.4095,0.027361,-0.000025,0.000001,-0.000001,0.000003,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.4612,0.0283,0.0000,-0.0000,0.4612,-0.0567,0.0000,-0.0000
1.0040,400.4048,0.027425,-0.000025,0.000001,-0.000001,0.000003,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.4612,0.0283,0.0000,-0.0000,0.4612,-0.0567,0.0000,-0.0000
1.0080,400.4000,0.027489,-0.000026,0.000001,-0.000001,0.000003,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.4612,0.0280,0.0000,-0.0000,0.4612,-0.0567,0.0000,-0.0000
